index,target,tags,irrelevant_tags
5890,1,white,white
2989,0,black,black
10493,0,white,white
336,0,black,black
10547,0,white,white
9133,1,white,white
847,0,black,black
2248,0,black,black
2122,0,black,black
2163,0,black,black
8737,1,white,white
4214,0,black,black
3417,0,black,black
1247,0,black,black
4393,1,black,black
1270,0,black,black
10179,0,white,white
10418,0,white,white
2156,0,black,black
997,0,black,black
1641,0,black,black
9446,1,white,white
9960,1,white,white
4003,0,black,black
10277,0,white,white
8244,1,white,white
5883,1,white,white
4893,1,white,white
3650,0,black,black
305,0,black,black
5703,1,white,white
884,0,black,black
3206,0,black,black
9149,1,white,white
9239,1,white,white
3633,0,black,black
5970,1,white,white
8140,1,white,white
2191,0,black,black
6481,1,white,white
8164,1,white,white
7895,1,white,white
6922,1,white,white
8970,1,white,white
8323,1,white,white
3989,0,black,black
823,0,black,black
8849,1,white,white
3123,0,black,black
5416,1,white,white
83,0,black,black
8202,1,white,white
5724,1,white,white
8798,1,white,white
2783,0,black,black
8993,1,white,white
1231,0,black,black
1143,0,black,black
7993,1,white,white
74,0,black,black
991,0,black,black
5640,1,white,white
9526,1,white,white
6416,1,white,white
5229,1,white,white
9619,1,white,white
8756,1,white,white
7458,1,white,white
7176,1,white,white
3234,0,black,black
3730,0,black,black
3605,0,black,black
10044,1,white,white
5520,1,white,white
3707,0,black,black
4935,1,white,white
3608,0,black,black
5166,1,white,white
4155,0,black,black
7174,1,white,white
7102,1,white,white
10573,0,white,white
1171,0,black,black
10229,0,white,white
10402,0,white,white
8280,1,white,white
601,0,black,black
5369,1,white,white
4649,1,black,black
2097,0,black,black
4702,1,black,black
9048,1,white,white
7276,1,white,white
10378,0,white,white
4813,1,white,white
7549,1,white,white
5063,1,white,white
2205,0,black,black
3567,0,black,black
6076,1,white,white
497,0,black,black
748,0,black,black
2601,0,black,black
7384,1,white,white
1377,0,black,black
3428,0,black,black
6995,1,white,white
6772,1,white,white
3326,0,black,black
2739,0,black,black
9936,1,white,white
9627,1,white,white
7842,1,white,white
6192,1,white,white
5061,1,white,white
397,0,black,black
6237,1,white,white
5217,1,white,white
7785,1,white,white
115,0,black,black
3175,0,black,black
7760,1,white,white
7767,1,white,white
9544,1,white,white
10486,0,white,white
7413,1,white,white
10407,0,white,white
6473,1,white,white
6816,1,white,white
4093,0,black,black
9011,1,white,white
1031,0,black,black
9540,1,white,white
7097,1,white,white
8768,1,white,white
9469,1,white,white
4600,1,black,black
4208,0,black,black
5460,1,white,white
10637,0,white,white
6968,1,white,white
5888,1,white,white
4153,0,black,black
2752,0,black,black
770,0,black,black
9643,1,white,white
2712,0,black,black
8386,1,white,white
463,0,black,black
265,0,black,black
3952,0,black,black
6592,1,white,white
6694,1,white,white
1968,0,black,black
5137,1,white,white
2734,0,black,black
354,0,black,black
4980,1,white,white
4173,0,black,black
10621,0,white,white
594,0,black,black
6504,1,white,white
1167,0,black,black
5644,1,white,white
6202,1,white,white
5587,1,white,white
385,0,black,black
4022,0,black,black
5596,1,white,white
4492,1,black,black
10369,0,white,white
8869,1,white,white
7497,1,white,white
8604,1,white,white
9922,1,white,white
8941,1,white,white
6127,1,white,white
6794,1,white,white
324,0,black,black
9576,1,white,white
9263,1,white,white
1361,0,black,black
5135,1,white,white
2853,0,black,black
3270,0,black,black
4107,0,black,black
9598,1,white,white
4986,1,white,white
10379,0,white,white
8600,1,white,white
3151,0,black,black
4962,1,white,white
5680,1,white,white
2790,0,black,black
6046,1,white,white
8650,1,white,white
3881,0,black,black
10230,0,white,white
4545,1,black,black
4905,1,white,white
6356,1,white,white
5875,1,white,white
9699,1,white,white
611,0,black,black
5110,1,white,white
1070,0,black,black
8324,1,white,white
5092,1,white,white
524,0,black,black
8575,1,white,white
5177,1,white,white
5040,1,white,white
1105,0,black,black
9979,1,white,white
8425,1,white,white
4848,1,white,white
4698,1,black,black
2753,0,black,black
10408,0,white,white
6222,1,white,white
4598,1,black,black
9289,1,white,white
7417,1,white,white
6821,1,white,white
10491,0,white,white
10435,0,white,white
7421,1,white,white
2219,0,black,black
2840,0,black,black
9283,1,white,white
5557,1,white,white
10507,0,white,white
1225,0,black,black
9809,1,white,white
5697,1,white,white
9508,1,white,white
7300,1,white,white
1371,0,black,black
576,0,black,black
10060,1,white,white
7187,1,white,white
402,0,black,black
6036,1,white,white
3221,0,black,black
8662,1,white,white
8587,1,white,white
5014,1,white,white
9758,1,white,white
3934,0,black,black
5533,1,white,white
2593,0,black,black
8144,1,white,white
5211,1,white,white
5960,1,white,white
293,0,black,black
7040,1,white,white
504,0,black,black
10584,0,white,white
6335,1,white,white
6088,1,white,white
4174,0,black,black
2862,0,black,black
4694,1,black,black
2040,0,black,black
1598,0,black,black
1995,0,black,black
2988,0,black,black
3307,0,black,black
969,0,black,black
5419,1,white,white
7291,1,white,white
9328,1,white,white
3823,0,black,black
4668,1,black,black
8182,1,white,white
3397,0,black,black
6059,1,white,white
2390,0,black,black
1285,0,black,black
6981,1,white,white
792,0,black,black
10109,1,white,white
2116,0,black,black
519,0,black,black
8033,1,white,white
4275,0,black,black
1854,0,black,black
6892,1,white,white
7708,1,white,white
1873,0,black,black
10176,0,white,white
5507,1,white,white
3742,0,black,black
9950,1,white,white
4150,0,black,black
3701,0,black,black
5245,1,white,white
2686,0,black,black
8118,1,white,white
1340,0,black,black
6534,1,white,white
2786,0,black,black
1477,0,black,black
9530,1,white,white
9451,1,white,white
8381,1,white,white
10636,0,white,white
5134,1,white,white
10270,0,white,white
6158,1,white,white
5881,1,white,white
2627,0,black,black
1259,0,black,black
6864,1,white,white
2655,0,black,black
10578,0,white,white
2548,0,black,black
1635,0,black,black
8631,1,white,white
2168,0,black,black
6701,1,white,white
3460,0,black,black
4975,1,white,white
55,0,black,black
3851,0,black,black
2503,0,black,black
406,0,black,black
341,0,black,black
3756,0,black,black
9630,1,white,white
6574,1,white,white
8086,1,white,white
4700,1,black,black
650,0,black,black
1088,0,black,black
8582,1,white,white
3003,0,black,black
10359,0,white,white
8227,1,white,white
1985,0,black,black
6722,1,white,white
1755,0,black,black
8274,1,white,white
5912,1,white,white
5892,1,white,white
2393,0,black,black
6929,1,white,white
2249,0,black,black
9552,1,white,white
9063,1,white,white
8220,1,white,white
9766,1,white,white
1565,0,black,black
1480,0,black,black
1651,0,black,black
5069,1,white,white
1493,0,black,black
2815,0,black,black
87,0,black,black
9924,1,white,white
5318,1,white,white
6567,1,white,white
1426,0,black,black
1060,0,black,black
2918,0,black,black
9499,1,white,white
1942,0,black,black
2213,0,black,black
10091,1,white,white
8469,1,white,white
6733,1,white,white
5649,1,white,white
5700,1,white,white
9549,1,white,white
5706,1,white,white
5440,1,white,white
6996,1,white,white
4203,0,black,black
10283,0,white,white
981,0,black,black
10120,1,white,white
232,0,black,black
4147,0,black,black
9767,1,white,white
2323,0,black,black
3835,0,black,black
7752,1,white,white
6684,1,white,white
8915,1,white,white
2527,0,black,black
3840,0,black,black
4763,1,black,black
1338,0,black,black
1745,0,black,black
7182,1,white,white
7119,1,white,white
9079,1,white,white
1921,0,black,black
10231,0,white,white
8032,1,white,white
5143,1,white,white
8175,1,white,white
816,0,black,black
7810,1,white,white
3403,0,black,black
1751,0,black,black
1661,0,black,black
1240,0,black,black
1878,0,black,black
3613,0,black,black
5707,1,white,white
3554,0,black,black
1091,0,black,black
10502,0,white,white
2723,0,black,black
8980,1,white,white
5313,1,white,white
7552,1,white,white
1035,0,black,black
3174,0,black,black
8085,1,white,white
8706,1,white,white
9512,1,white,white
4815,1,white,white
6270,1,white,white
608,0,black,black
7812,1,white,white
8415,1,white,white
8543,1,white,white
7721,1,white,white
5151,1,white,white
824,0,black,black
1999,0,black,black
4254,0,black,black
5067,1,white,white
5789,1,white,white
10424,0,white,white
6680,1,white,white
1389,0,black,black
9300,1,white,white
4672,1,black,black
4516,1,black,black
9783,1,white,white
169,0,black,black
7705,1,white,white
7986,1,white,white
4946,1,white,white
2567,0,black,black
9163,1,white,white
5165,1,white,white
2331,0,black,black
1662,0,black,black
8013,1,white,white
6841,1,white,white
9645,1,white,white
6615,1,white,white
5803,1,white,white
5953,1,white,white
1263,0,black,black
7223,1,white,white
5094,1,white,white
5490,1,white,white
8099,1,white,white
2032,0,black,black
6858,1,white,white
9043,1,white,white
4487,1,black,black
3667,0,black,black
10555,0,white,white
9582,1,white,white
8456,1,white,white
4069,0,black,black
9394,1,white,white
900,0,black,black
8212,1,white,white
111,0,black,black
3427,0,black,black
5712,1,white,white
1735,0,black,black
8551,1,white,white
1452,0,black,black
3128,0,black,black
6535,1,white,white
1273,0,black,black
8829,1,white,white
9556,1,white,white
2059,0,black,black
8811,1,white,white
3294,0,black,black
5266,1,white,white
5736,1,white,white
5207,1,white,white
8352,1,white,white
2231,0,black,black
8093,1,white,white
1216,0,black,black
8357,1,white,white
9741,1,white,white
10352,0,white,white
388,0,black,black
421,0,black,black
6657,1,white,white
7859,1,white,white
1278,0,black,black
10448,0,white,white
3159,0,black,black
2295,0,black,black
5045,1,white,white
7731,1,white,white
8437,1,white,white
9636,1,white,white
9400,1,white,white
3049,0,black,black
5171,1,white,white
2938,0,black,black
4465,1,black,black
1596,0,black,black
858,0,black,black
5805,1,white,white
8392,1,white,white
5458,1,white,white
9213,1,white,white
8738,1,white,white
4477,1,black,black
1103,0,black,black
8261,1,white,white
9817,1,white,white
5457,1,white,white
819,0,black,black
5011,1,white,white
10610,0,white,white
5307,1,white,white
1121,0,black,black
5218,1,white,white
8957,1,white,white
3614,0,black,black
3590,0,black,black
3064,0,black,black
4405,1,black,black
6160,1,white,white
8329,1,white,white
8603,1,white,white
3024,0,black,black
975,0,black,black
10554,0,white,white
1934,0,black,black
8061,1,white,white
3913,0,black,black
10496,0,white,white
4558,1,black,black
2145,0,black,black
4104,0,black,black
7505,1,white,white
8461,1,white,white
5352,1,white,white
3422,0,black,black
2099,0,black,black
6301,1,white,white
7717,1,white,white
9872,1,white,white
9257,1,white,white
4906,1,white,white
9740,1,white,white
735,0,black,black
9031,1,white,white
5790,1,white,white
953,0,black,black
2969,0,black,black
8572,1,white,white
5368,1,white,white
2000,0,black,black
10542,0,white,white
5164,1,white,white
8104,1,white,white
2226,0,black,black
10241,0,white,white
6797,1,white,white
6529,1,white,white
8401,1,white,white
2696,0,black,black
7939,1,white,white
3139,0,black,black
5411,1,white,white
2348,0,black,black
8658,1,white,white
7976,1,white,white
257,0,black,black
697,0,black,black
10163,0,white,white
6500,1,white,white
2136,0,black,black
1849,0,black,black
5904,1,white,white
9073,1,white,white
2036,0,black,black
7313,1,white,white
8028,1,white,white
7968,1,white,white
254,0,black,black
7523,1,white,white
4582,1,black,black
294,0,black,black
1790,0,black,black
4587,1,black,black
7217,1,white,white
7463,1,white,white
6879,1,white,white
5208,1,white,white
1429,0,black,black
5898,1,white,white
7886,1,white,white
4726,1,black,black
9286,1,white,white
8062,1,white,white
6370,1,white,white
4219,0,black,black
288,0,black,black
2417,0,black,black
8294,1,white,white
5319,1,white,white
5453,1,white,white
7381,1,white,white
1067,0,black,black
3020,0,black,black
7546,1,white,white
4402,1,black,black
1813,0,black,black
1897,0,black,black
1137,0,black,black
4791,1,black,black
571,0,black,black
6087,1,white,white
9249,1,white,white
8152,1,white,white
2687,0,black,black
4356,0,black,black
10341,0,white,white
1928,0,black,black
3798,0,black,black
1109,0,black,black
10084,1,white,white
5006,1,white,white
8565,1,white,white
2986,0,black,black
181,0,black,black
7631,1,white,white
3746,0,black,black
6769,1,white,white
5821,1,white,white
10354,0,white,white
5398,1,white,white
558,0,black,black
1523,0,black,black
2196,0,black,black
2505,0,black,black
1880,0,black,black
8491,1,white,white
9411,1,white,white
9165,1,white,white
10053,1,white,white
142,0,black,black
8999,1,white,white
4300,0,black,black
292,0,black,black
5985,1,white,white
547,0,black,black
8518,1,white,white
4969,1,white,white
5623,1,white,white
1639,0,black,black
8022,1,white,white
829,0,black,black
8333,1,white,white
4366,1,black,black
2253,0,black,black
2084,0,black,black
9510,1,white,white
7147,1,white,white
10018,1,white,white
9178,1,white,white
1841,0,black,black
7754,1,white,white
7902,1,white,white
4187,0,black,black
10514,0,white,white
9222,1,white,white
1072,0,black,black
5075,1,white,white
4485,1,black,black
2529,0,black,black
471,0,black,black
6515,1,white,white
1863,0,black,black
10557,0,white,white
2337,0,black,black
10238,0,white,white
9854,1,white,white
6834,1,white,white
6196,1,white,white
10001,1,white,white
9739,1,white,white
3564,0,black,black
7152,1,white,white
8300,1,white,white
42,0,black,black
3140,0,black,black
4868,1,white,white
10572,0,white,white
7043,1,white,white
1965,0,black,black
7439,1,white,white
4206,0,black,black
3539,0,black,black
2308,0,black,black
2726,0,black,black
6362,1,white,white
2448,0,black,black
10244,0,white,white
5581,1,white,white
10319,0,white,white
815,0,black,black
5388,1,white,white
10138,0,white,white
1438,0,black,black
733,0,black,black
1264,0,black,black
4452,1,black,black
5781,1,white,white
3407,0,black,black
81,0,black,black
1008,0,black,black
4938,1,white,white
4175,0,black,black
9015,1,white,white
577,0,black,black
6850,1,white,white
3865,0,black,black
3478,0,black,black
5963,1,white,white
137,0,black,black
7564,1,white,white
5480,1,white,white
8707,1,white,white
4804,1,white,white
3275,0,black,black
6669,1,white,white
3301,0,black,black
3850,0,black,black
8419,1,white,white
3266,0,black,black
7445,1,white,white
9137,1,white,white
3336,0,black,black
8717,1,white,white
2816,0,black,black
3330,0,black,black
6967,1,white,white
3160,0,black,black
4891,1,white,white
2307,0,black,black
10130,0,white,white
7612,1,white,white
8774,1,white,white
8659,1,white,white
6602,1,white,white
6956,1,white,white
5072,1,white,white
10648,0,white,white
5403,1,white,white
8298,1,white,white
8794,1,white,white
9712,1,white,white
3142,0,black,black
231,0,black,black
9631,1,white,white
10524,0,white,white
2755,0,black,black
3312,0,black,black
10263,0,white,white
4097,0,black,black
9599,1,white,white
5039,1,white,white
7056,1,white,white
8693,1,white,white
8914,1,white,white
1191,0,black,black
4819,1,white,white
9686,1,white,white
5258,1,white,white
5377,1,white,white
4420,1,black,black
5647,1,white,white
10652,0,white,white
2190,0,black,black
9721,1,white,white
7422,1,white,white
2897,0,black,black
5317,1,white,white
9086,1,white,white
4513,1,black,black
10583,0,white,white
1711,0,black,black
5106,1,white,white
7793,1,white,white
2452,0,black,black
6195,1,white,white
5343,1,white,white
5513,1,white,white
8725,1,white,white
2317,0,black,black
904,0,black,black
5799,1,white,white
5251,1,white,white
2086,0,black,black
2233,0,black,black
10059,1,white,white
5766,1,white,white
8385,1,white,white
3660,0,black,black
767,0,black,black
6865,1,white,white
4061,0,black,black
5969,1,white,white
149,0,black,black
3592,0,black,black
6526,1,white,white
5357,1,white,white
10255,0,white,white
4001,0,black,black
57,0,black,black
8441,1,white,white
4198,0,black,black
2954,0,black,black
1261,0,black,black
8850,1,white,white
6058,1,white,white
6950,1,white,white
8223,1,white,white
2577,0,black,black
3844,0,black,black
1362,0,black,black
3694,0,black,black
3553,0,black,black
6523,1,white,white
7875,1,white,white
375,0,black,black
9896,1,white,white
4826,1,white,white
9272,1,white,white
4233,0,black,black
4930,1,white,white
7687,1,white,white
5922,1,white,white
6427,1,white,white
2702,0,black,black
968,0,black,black
1675,0,black,black
4758,1,black,black
7477,1,white,white
2376,0,black,black
5569,1,white,white
1336,0,black,black
3719,0,black,black
10310,0,white,white
127,0,black,black
7857,1,white,white
6917,1,white,white
5378,1,white,white
4564,1,black,black
7354,1,white,white
3091,0,black,black
6649,1,white,white
9962,1,white,white
4799,1,white,white
6283,1,white,white
7849,1,white,white
449,0,black,black
1926,0,black,black
7173,1,white,white
8494,1,white,white
3223,0,black,black
2082,0,black,black
5862,1,white,white
10556,0,white,white
5931,1,white,white
4050,0,black,black
2581,0,black,black
9879,1,white,white
10201,0,white,white
3581,0,black,black
6152,1,white,white
8529,1,white,white
1794,0,black,black
6902,1,white,white
330,0,black,black
6501,1,white,white
10105,1,white,white
7747,1,white,white
7700,1,white,white
264,0,black,black
5093,1,white,white
440,0,black,black
10503,0,white,white
1341,0,black,black
1742,0,black,black
8801,1,white,white
6188,1,white,white
3919,0,black,black
5223,1,white,white
430,0,black,black
7200,1,white,white
5298,1,white,white
8877,1,white,white
3265,0,black,black
7775,1,white,white
9024,1,white,white
9467,1,white,white
9293,1,white,white
6016,1,white,white
6935,1,white,white
10466,0,white,white
10228,0,white,white
1697,0,black,black
3491,0,black,black
742,0,black,black
9452,1,white,white
9543,1,white,white
4361,1,black,black
4745,1,black,black
2380,0,black,black
9920,1,white,white
8396,1,white,white
1492,0,black,black
5791,1,white,white
1858,0,black,black
7784,1,white,white
6171,1,white,white
210,0,black,black
7183,1,white,white
4491,1,black,black
6811,1,white,white
845,0,black,black
575,0,black,black
10528,0,white,white
757,0,black,black
5204,1,white,white
9999,1,white,white
8375,1,white,white
7123,1,white,white
7334,1,white,white
4392,1,black,black
8635,1,white,white
469,0,black,black
9016,1,white,white
3033,0,black,black
5634,1,white,white
3399,0,black,black
4993,1,white,white
6337,1,white,white
2880,0,black,black
8448,1,white,white
6003,1,white,white
340,0,black,black
4442,1,black,black
10075,1,white,white
8692,1,white,white
4762,1,black,black
9585,1,white,white
10013,1,white,white
9337,1,white,white
10525,0,white,white
3890,0,black,black
4323,0,black,black
3138,0,black,black
9913,1,white,white
3789,0,black,black
4634,1,black,black
1083,0,black,black
8636,1,white,white
6304,1,white,white
3684,0,black,black
5990,1,white,white
9498,1,white,white
7418,1,white,white
9835,1,white,white
5797,1,white,white
3135,0,black,black
4399,1,black,black
2993,0,black,black
7957,1,white,white
7293,1,white,white
8695,1,white,white
5987,1,white,white
5631,1,white,white
2788,0,black,black
2259,0,black,black
3575,0,black,black
545,0,black,black
7003,1,white,white
4541,1,black,black
8537,1,white,white
10531,0,white,white
9590,1,white,white
5518,1,white,white
10546,0,white,white
10308,0,white,white
5665,1,white,white
1851,0,black,black
6431,1,white,white
2512,0,black,black
1016,0,black,black
5641,1,white,white
364,0,black,black
1037,0,black,black
1895,0,black,black
4205,0,black,black
10545,0,white,white
8230,1,white,white
5268,1,white,white
918,0,black,black
1379,0,black,black
5532,1,white,white
4732,1,black,black
9996,1,white,white
5172,1,white,white
5062,1,white,white
6451,1,white,white
7443,1,white,white
6417,1,white,white
10366,0,white,white
3507,0,black,black
9477,1,white,white
5982,1,white,white
10484,0,white,white
5158,1,white,white
6418,1,white,white
8109,1,white,white
10295,0,white,white
3528,0,black,black
10313,0,white,white
6528,1,white,white
2312,0,black,black
5435,1,white,white
101,0,black,black
9876,1,white,white
5284,1,white,white
7407,1,white,white
5515,1,white,white
4482,1,black,black
6646,1,white,white
8803,1,white,white
3771,0,black,black
7520,1,white,white
7140,1,white,white
1777,0,black,black
8443,1,white,white
8668,1,white,white
9185,1,white,white
2063,0,black,black
6644,1,white,white
1859,0,black,black
7698,1,white,white
8457,1,white,white
3540,0,black,black
7761,1,white,white
8777,1,white,white
1539,0,black,black
6605,1,white,white
5897,1,white,white
9003,1,white,white
4327,0,black,black
1503,0,black,black
2651,0,black,black
10112,1,white,white
2113,0,black,black
4474,1,black,black
5625,1,white,white
119,0,black,black
9513,1,white,white
4525,1,black,black
5071,1,white,white
8407,1,white,white
1633,0,black,black
3503,0,black,black
7385,1,white,white
730,0,black,black
1364,0,black,black
9532,1,white,white
217,0,black,black
5300,1,white,white
6106,1,white,white
7776,1,white,white
3591,0,black,black
10570,0,white,white
4875,1,white,white
7101,1,white,white
9778,1,white,white
2706,0,black,black
5758,1,white,white
6466,1,white,white
10317,0,white,white
8591,1,white,white
1403,0,black,black
10377,0,white,white
8933,1,white,white
3813,0,black,black
7710,1,white,white
7834,1,white,white
512,0,black,black
1128,0,black,black
5050,1,white,white
8628,1,white,white
8341,1,white,white
3340,0,black,black
7910,1,white,white
3347,0,black,black
9736,1,white,white
573,0,black,black
2802,0,black,black
4683,1,black,black
8358,1,white,white
714,0,black,black
2647,0,black,black
5618,1,white,white
8807,1,white,white
2411,0,black,black
8203,1,white,white
3597,0,black,black
7588,1,white,white
1419,0,black,black
2827,0,black,black
6587,1,white,white
337,0,black,black
8799,1,white,white
5949,1,white,white
5667,1,white,white
893,0,black,black
544,0,black,black
4464,1,black,black
7391,1,white,white
1184,0,black,black
7444,1,white,white
4981,1,white,white
3366,0,black,black
8432,1,white,white
1436,0,black,black
6316,1,white,white
10611,0,white,white
8270,1,white,white
1685,0,black,black
4777,1,black,black
7688,1,white,white
9869,1,white,white
6958,1,white,white
9502,1,white,white
3385,0,black,black
8368,1,white,white
1404,0,black,black
5400,1,white,white
2303,0,black,black
6624,1,white,white
6655,1,white,white
78,0,black,black
52,0,black,black
4945,1,white,white
9715,1,white,white
318,0,black,black
8091,1,white,white
8851,1,white,white
2129,0,black,black
3247,0,black,black
2773,0,black,black
9704,1,white,white
4467,1,black,black
3203,0,black,black
3910,0,black,black
8231,1,white,white
2218,0,black,black
2138,0,black,black
2354,0,black,black
8113,1,white,white
6061,1,white,white
7079,1,white,white
5685,1,white,white
6663,1,white,white
1267,0,black,black
7296,1,white,white
10200,0,white,white
6037,1,white,white
3606,0,black,black
6233,1,white,white
1330,0,black,black
7226,1,white,white
9958,1,white,white
321,0,black,black
2327,0,black,black
7047,1,white,white
7342,1,white,white
62,0,black,black
2192,0,black,black
3766,0,black,black
4566,1,black,black
4958,1,white,white
8467,1,white,white
9373,1,white,white
1313,0,black,black
10061,1,white,white
1964,0,black,black
8088,1,white,white
849,0,black,black
5746,1,white,white
5849,1,white,white
6095,1,white,white
7864,1,white,white
7146,1,white,white
2326,0,black,black
3153,0,black,black
4103,0,black,black
3367,0,black,black
3945,0,black,black
6953,1,white,white
3483,0,black,black
6235,1,white,white
5916,1,white,white
10113,1,white,white
2798,0,black,black
3563,0,black,black
6579,1,white,white
27,0,black,black
8685,1,white,white
4498,1,black,black
9434,1,white,white
2701,0,black,black
9359,1,white,white
2805,0,black,black
3212,0,black,black
4272,0,black,black
6377,1,white,white
6028,1,white,white
9312,1,white,white
7070,1,white,white
91,0,black,black
3306,0,black,black
3594,0,black,black
2322,0,black,black
10627,0,white,white
4169,0,black,black
6373,1,white,white
2344,0,black,black
96,0,black,black
4603,1,black,black
7465,1,white,white
2398,0,black,black
8018,1,white,white
7438,1,white,white
4547,1,black,black
7080,1,white,white
10339,0,white,white
3920,0,black,black
814,0,black,black
2718,0,black,black
7351,1,white,white
9442,1,white,white
10197,0,white,white
10214,0,white,white
3424,0,black,black
2267,0,black,black
9539,1,white,white
717,0,black,black
6607,1,white,white
4909,1,white,white
9232,1,white,white
1541,0,black,black
4933,1,white,white
7530,1,white,white
8848,1,white,white
5590,1,white,white
64,0,black,black
7026,1,white,white
3992,0,black,black
755,0,black,black
1998,0,black,black
5441,1,white,white
6891,1,white,white
4229,0,black,black
8928,1,white,white
1997,0,black,black
1756,0,black,black
2261,0,black,black
10122,1,white,white
10131,0,white,white
5290,1,white,white
6962,1,white,white
7600,1,white,white
9287,1,white,white
6261,1,white,white
1397,0,black,black
6923,1,white,white
21,0,black,black
6113,1,white,white
6181,1,white,white
8750,1,white,white
9369,1,white,white
2210,0,black,black
9990,1,white,white
6241,1,white,white
4976,1,white,white
909,0,black,black
9855,1,white,white
1619,0,black,black
1811,0,black,black
4511,1,black,black
10303,0,white,white
1981,0,black,black
2632,0,black,black
2166,0,black,black
5484,1,white,white
4661,1,black,black
9820,1,white,white
220,0,black,black
7362,1,white,white
3583,0,black,black
8606,1,white,white
687,0,black,black
7974,1,white,white
4073,0,black,black
935,0,black,black
7426,1,white,white
6613,1,white,white
1899,0,black,black
9108,1,white,white
3493,0,black,black
9953,1,white,white
3817,0,black,black
4536,1,black,black
7268,1,white,white
7288,1,white,white
6072,1,white,white
6846,1,white,white
9474,1,white,white
8545,1,white,white
7476,1,white,white
3420,0,black,black
10011,1,white,white
4413,1,black,black
6571,1,white,white
1571,0,black,black
843,0,black,black
3356,0,black,black
3371,0,black,black
10489,0,white,white
2416,0,black,black
2151,0,black,black
8513,1,white,white
10171,0,white,white
6442,1,white,white
5902,1,white,white
4139,0,black,black
3772,0,black,black
9724,1,white,white
517,0,black,black
4737,1,black,black
6810,1,white,white
705,0,black,black
438,0,black,black
6614,1,white,white
10349,0,white,white
10414,0,white,white
4032,0,black,black
100,0,black,black
4636,1,black,black
1988,0,black,black
7204,1,white,white
143,0,black,black
8428,1,white,white
5306,1,white,white
1256,0,black,black
1722,0,black,black
7514,1,white,white
2137,0,black,black
3390,0,black,black
10005,1,white,white
5088,1,white,white
2849,0,black,black
4940,1,white,white
6660,1,white,white
5582,1,white,white
2321,0,black,black
6388,1,white,white
1786,0,black,black
5004,1,white,white
1020,0,black,black
10043,1,white,white
9921,1,white,white
6664,1,white,white
2237,0,black,black
5493,1,white,white
8724,1,white,white
9531,1,white,white
4971,1,white,white
3279,0,black,black
2714,0,black,black
7936,1,white,white
6360,1,white,white
2915,0,black,black
4378,1,black,black
1580,0,black,black
448,0,black,black
532,0,black,black
6066,1,white,white
10024,1,white,white
6110,1,white,white
4788,1,black,black
3402,0,black,black
2437,0,black,black
1718,0,black,black
665,0,black,black
7777,1,white,white
1459,0,black,black
10067,1,white,white
9481,1,white,white
1030,0,black,black
7751,1,white,white
5521,1,white,white
2966,0,black,black
243,0,black,black
8778,1,white,white
1809,0,black,black
7609,1,white,white
4712,1,black,black
6242,1,white,white
7863,1,white,white
791,0,black,black
479,0,black,black
6601,1,white,white
2217,0,black,black
8072,1,white,white
6988,1,white,white
3309,0,black,black
2134,0,black,black
8055,1,white,white
6422,1,white,white
7599,1,white,white
1640,0,black,black
2975,0,black,black
6215,1,white,white
8653,1,white,white
2681,0,black,black
8137,1,white,white
3126,0,black,black
2640,0,black,black
7712,1,white,white
215,0,black,black
7367,1,white,white
5717,1,white,white
1532,0,black,black
36,0,black,black
2360,0,black,black
3382,0,black,black
1804,0,black,black
3453,0,black,black
9938,1,white,white
2252,0,black,black
6120,1,white,white
753,0,black,black
4529,1,black,black
3847,0,black,black
5285,1,white,white
2302,0,black,black
10591,0,white,white
658,0,black,black
499,0,black,black
1499,0,black,black
876,0,black,black
7211,1,white,white
5108,1,white,white
2871,0,black,black
1527,0,black,black
2193,0,black,black
4075,0,black,black
1311,0,black,black
9682,1,white,white
4113,0,black,black
2945,0,black,black
8126,1,white,white
5111,1,white,white
3213,0,black,black
4280,0,black,black
7667,1,white,white
3380,0,black,black
10010,1,white,white
1402,0,black,black
1118,0,black,black
8501,1,white,white
938,0,black,black
192,0,black,black
8339,1,white,white
2870,0,black,black
2787,0,black,black
8533,1,white,white
3713,0,black,black
2438,0,black,black
3909,0,black,black
4606,1,black,black
5684,1,white,white
3925,0,black,black
7644,1,white,white
5180,1,white,white
3433,0,black,black
6837,1,white,white
675,0,black,black
3914,0,black,black
5375,1,white,white
9720,1,white,white
7873,1,white,white
9971,1,white,white
7103,1,white,white
614,0,black,black
4852,1,white,white
639,0,black,black
638,0,black,black
5648,1,white,white
3580,0,black,black
7967,1,white,white
7615,1,white,white
2362,0,black,black
560,0,black,black
7725,1,white,white
8378,1,white,white
1448,0,black,black
8891,1,white,white
10508,0,white,white
2402,0,black,black
10002,1,white,white
8455,1,white,white
8731,1,white,white
269,0,black,black
10064,1,white,white
1303,0,black,black
1845,0,black,black
5219,1,white,white
4647,1,black,black
6444,1,white,white
7087,1,white,white
7472,1,white,white
2356,0,black,black
8136,1,white,white
3670,0,black,black
7685,1,white,white
9260,1,white,white
7606,1,white,white
6214,1,white,white
5415,1,white,white
5957,1,white,white
3259,0,black,black
1615,0,black,black
1120,0,black,black
586,0,black,black
1095,0,black,black
2290,0,black,black
9606,1,white,white
413,0,black,black
2146,0,black,black
5414,1,white,white
10015,1,white,white
3858,0,black,black
781,0,black,black
533,0,black,black
2473,0,black,black
10411,0,white,white
